ILEADSAddress,ILEADSStreet,CITY,STATE,fullSearch,lat,lon,lat_lon_combo
0,ARSENAL ST / I 55 SOUTHBOUND,St. Louis,MO,"0 ARSENAL ST / I 55 SOUTHBOUND, St. Louis, MO",,,
0,DR MARTIN LUTHER KING DR / PRA,St. Louis,MO,"0 DR MARTIN LUTHER KING DR / PRA, St. Louis, MO",,,
0,ALBERTA ST / S SPRING AVE,St. Louis,MO,"0 ALBERTA ST / S SPRING AVE, St. Louis, MO",,,
0,COTE BRILLIANTE AVE / UNION BL,St. Louis,MO,"0 COTE BRILLIANTE AVE / UNION BL, St. Louis, MO",,,
0,DELMAR BLVD / PENDLETON AVE,St. Louis,MO,"0 DELMAR BLVD / PENDLETON AVE, St. Louis, MO",,,
0,KINGS DR / WEST CT,St. Louis,MO,"0 KINGS DR / WEST CT, St. Louis, MO",,,
0,N 16TH ST / OFALLON ST,St. Louis,MO,"0 N 16TH ST / OFALLON ST, St. Louis, MO",,,
280,DEBALIVIERE AVE,St. Louis,MO,"280 DEBALIVIERE AVE, St. Louis, MO",,,
4200,W FINNEY AVE,St. Louis,MO,"4200 W FINNEY AVE, St. Louis, MO",,,
0,ASHLAND AVE / N EUCLID AVE,St. Louis,MO,"0 ASHLAND AVE / N EUCLID AVE, St. Louis, MO",,,
2046,E OBEAR AVE,St. Louis,MO,"2046 E OBEAR AVE, St. Louis, MO",,,
0,GASCONADE ST / OREGON AVE,St. Louis,MO,"0 GASCONADE ST / OREGON AVE, St. Louis, MO",,,
220,PRESLEY DR,St. Louis,MO,"220 PRESLEY DR, St. Louis, MO",,,
0,S 14TH ST / LASALLE ST,St. Louis,MO,"0 S 14TH ST / LASALLE ST, St. Louis, MO",,,
0,IDAHO AVE / LOUGHBOROUGH AVE,St. Louis,MO,"0 IDAHO AVE / LOUGHBOROUGH AVE, St. Louis, MO",,,
0,S 13TH ST / BARTON ST,St. Louis,MO,"0 S 13TH ST / BARTON ST, St. Louis, MO",,,
0,I 64 WESTBOUND / S KINGSHIGHWA,St. Louis,MO,"0 I 64 WESTBOUND / S KINGSHIGHWA, St. Louis, MO",,,
0,FOREST PARK - GRAND BASIN,St. Louis,MO,"0 FOREST PARK - GRAND BASIN, St. Louis, MO",,,
4225,E MARGARETTA AVE,St. Louis,MO,"4225 E MARGARETTA AVE, St. Louis, MO",,,
0,LACLEDE AVE / N TAYLOR AVE,St. Louis,MO,"0 LACLEDE AVE / N TAYLOR AVE, St. Louis, MO",,,
5411,ORIOLE ST,St. Louis,MO,"5411 ORIOLE ST, St. Louis, MO",,,
1200,E GRAND BLVD,St. Louis,MO,"1200 E GRAND BLVD, St. Louis, MO",,,
0,DR MARTIN LUTHER KING DR / WHI,St. Louis,MO,"0 DR MARTIN LUTHER KING DR / WHI, St. Louis, MO",,,
0,ACADEMY AVE / WELLS AVE,St. Louis,MO,"0 ACADEMY AVE / WELLS AVE, St. Louis, MO",,,
0,E CARRIE AVE / I 70 WESTBOUND,St. Louis,MO,"0 E CARRIE AVE / I 70 WESTBOUND, St. Louis, MO",,,
0,CALIFORNIA AVE / UTAH ST,St. Louis,MO,"0 CALIFORNIA AVE / UTAH ST, St. Louis, MO",,,
0,N 7TH ST / MARKET ST,St. Louis,MO,"0 N 7TH ST / MARKET ST, St. Louis, MO",,,
0,I 44 WESTBOUND / MISSISSIPPI A,St. Louis,MO,"0 I 44 WESTBOUND / MISSISSIPPI A, St. Louis, MO",,,
0,N EUCLID AVE / LEXINGTON AVE,St. Louis,MO,"0 N EUCLID AVE / LEXINGTON AVE, St. Louis, MO",,,
3315,OLIVE,St. Louis,MO,"3315 OLIVE, St. Louis, MO",,,
0,BAMBERGER AVE / KEOKUK ST,St. Louis,MO,"0 BAMBERGER AVE / KEOKUK ST, St. Louis, MO",,,
2101,DESOTO AVE,St. Louis,MO,"2101 DESOTO AVE, St. Louis, MO",,,
0,S 4TH ST / CLARK AVE,St. Louis,MO,"0 S 4TH ST / CLARK AVE, St. Louis, MO",,,
0,I 44 WESTBOUND / WALNUT ST,St. Louis,MO,"0 I 44 WESTBOUND / WALNUT ST, St. Louis, MO",,,
3518,S. GRAND,St. Louis,MO,"3518 S. GRAND, St. Louis, MO",,,
4233,W LABADIE AVE,St. Louis,MO,"4233 W LABADIE AVE, St. Louis, MO",,,
0,PARK AVE / TRUMAN PKWY,St. Louis,MO,"0 PARK AVE / TRUMAN PKWY, St. Louis, MO",,,
4247,E LABADIE AVE,St. Louis,MO,"4247 E LABADIE AVE, St. Louis, MO",,,
0,N BROADWAY / N CALVARY AVE,St. Louis,MO,"0 N BROADWAY / N CALVARY AVE, St. Louis, MO",,,
0,LILLIAN AVE / RIVERVIEW BLVD,St. Louis,MO,"0 LILLIAN AVE / RIVERVIEW BLVD, St. Louis, MO",,,
0,N KINGSHIGHWAY BLVD / ROSALIE,St. Louis,MO,"0 N KINGSHIGHWAY BLVD / ROSALIE, St. Louis, MO",,,
0,N KINGSHIGHWAY BLVD / LEE AVE,St. Louis,MO,"0 N KINGSHIGHWAY BLVD / LEE AVE, St. Louis, MO",,,
0,HAMILTON AVE / LOTUS AVE,St. Louis,MO,"0 HAMILTON AVE / LOTUS AVE, St. Louis, MO",,,
0,CARTER AVE / N GRAND BLVD,St. Louis,MO,"0 CARTER AVE / N GRAND BLVD, St. Louis, MO",,,
0,MIAMI ST / MICHIGAN AVE,St. Louis,MO,"0 MIAMI ST / MICHIGAN AVE, St. Louis, MO",,,
1454,KEALTY LN,St. Louis,MO,"1454 KEALTY LN, St. Louis, MO",,,
4014,UNION,St. Louis,MO,"4014 UNION, St. Louis, MO",,,
3700,PALM,St. Louis,MO,"3700 PALM, St. Louis, MO",,,
0,N BROADWAY / S CALVARY AVE,St. Louis,MO,"0 N BROADWAY / S CALVARY AVE, St. Louis, MO",,,
0,S NEWSTEAD AVE / VISTA AVE,St. Louis,MO,"0 S NEWSTEAD AVE / VISTA AVE, St. Louis, MO",,,
0,CLARA AVE / KINGSBURY AVE,St. Louis,MO,"0 CLARA AVE / KINGSBURY AVE, St. Louis, MO",,,
0,DR MARTIN LUTHER KING DR / HOD,St. Louis,MO,"0 DR MARTIN LUTHER KING DR / HOD, St. Louis, MO",,,
0,N GARRISON AVE / MONTGOMERY ST,St. Louis,MO,"0 N GARRISON AVE / MONTGOMERY ST, St. Louis, MO",,,
2048,DESOTO AVE,St. Louis,MO,"2048 DESOTO AVE, St. Louis, MO",,,
0,DUNN RD / RIVERVIEW DR,St. Louis,MO,"0 DUNN RD / RIVERVIEW DR, St. Louis, MO",,,
0,GUSTINE AVE / MERAMEC ST,St. Louis,MO,"0 GUSTINE AVE / MERAMEC ST, St. Louis, MO",,,
0,GRAVOIS AVE / RIVER DES PERES,St. Louis,MO,"0 GRAVOIS AVE / RIVER DES PERES, St. Louis, MO",,,
1521,E GRAND BLVD,St. Louis,MO,"1521 E GRAND BLVD, St. Louis, MO",,,
0,N BROADWAY / LOGAN ST,St. Louis,MO,"0 N BROADWAY / LOGAN ST, St. Louis, MO",,,
0,S KINGSHIGHWAY BLVD / MAGNOLIA,St. Louis,MO,"0 S KINGSHIGHWAY BLVD / MAGNOLIA, St. Louis, MO",,,
0,I 55 NORTHBOUND / LOUGHBOROUGH,St. Louis,MO,"0 I 55 NORTHBOUND / LOUGHBOROUGH, St. Louis, MO",,,
0,N 20TH ST / DELMAR BLVD,St. Louis,MO,"0 N 20TH ST / DELMAR BLVD, St. Louis, MO",,,
0,AMHERST PL / OAKHERST PL,St. Louis,MO,"0 AMHERST PL / OAKHERST PL, St. Louis, MO",,,
0,I 64 WESTBOUND / S. JEFFERSON,St. Louis,MO,"0 I 64 WESTBOUND / S. JEFFERSON, St. Louis, MO",,,
0,GOODFELLOW BLVD / MAFFITT AVE,St. Louis,MO,"0 GOODFELLOW BLVD / MAFFITT AVE, St. Louis, MO",,,
1501,E GRAND BLVD,St. Louis,MO,"1501 E GRAND BLVD, St. Louis, MO",,,
0,GRAVOIS AVE / MAGNOLIA AVE,St. Louis,MO,"0 GRAVOIS AVE / MAGNOLIA AVE, St. Louis, MO",,,
0,N VANDEVENTER AVE / WASHINGTON,St. Louis,MO,"0 N VANDEVENTER AVE / WASHINGTON, St. Louis, MO",,,
0,LOUGHBOROUGH AVE / VIRGINIA AV,St. Louis,MO,"0 LOUGHBOROUGH AVE / VIRGINIA AV, St. Louis, MO",,,
0,ARKANSAS AVE / SIDNEY ST,St. Louis,MO,"0 ARKANSAS AVE / SIDNEY ST, St. Louis, MO",,,
0,CLARA AVE / THEODOSIA AVE,St. Louis,MO,"0 CLARA AVE / THEODOSIA AVE, St. Louis, MO",,,
3400,GRACE,St. Louis,MO,"3400 GRACE, St. Louis, MO",,,
4254,W MAFFITT AVE,St. Louis,MO,"4254 W MAFFITT AVE, St. Louis, MO",,,
0,FAIR AVE / E PENROSE ST,St. Louis,MO,"0 FAIR AVE / E PENROSE ST, St. Louis, MO",,,
0,EICHELBERGER ST / GRAVOIS AVE,St. Louis,MO,"0 EICHELBERGER ST / GRAVOIS AVE, St. Louis, MO",,,
1420,E OBEAR AVE,St. Louis,MO,"1420 E OBEAR AVE, St. Louis, MO",,,
0,CHEROKEE ST / MICHIGAN AVE,St. Louis,MO,"0 CHEROKEE ST / MICHIGAN AVE, St. Louis, MO",,,
0,S SPRING AVE / WINNEBAGO ST,St. Louis,MO,"0 S SPRING AVE / WINNEBAGO ST, St. Louis, MO",,,
0,N 1ST ST / BIDDLE ST,St. Louis,MO,"0 N 1ST ST / BIDDLE ST, St. Louis, MO",,,
2110,E PRAIRIE AVE,St. Louis,MO,"2110 E PRAIRIE AVE, St. Louis, MO",,,
0,COTE BRILLIANTE AVE / HAMILTON,St. Louis,MO,"0 COTE BRILLIANTE AVE / HAMILTON, St. Louis, MO",,,
0,ROBIN AVE / THEKLA AVE,St. Louis,MO,"0 ROBIN AVE / THEKLA AVE, St. Louis, MO",,,
0,GRAVOIS AVE / HAMPTON AVE,St. Louis,MO,"0 GRAVOIS AVE / HAMPTON AVE, St. Louis, MO",,,
0,TEXAS AVE / UTAH ST,St. Louis,MO,"0 TEXAS AVE / UTAH ST, St. Louis, MO",,,
0,HALL ST / E PRAIRIE AVE,St. Louis,MO,"0 HALL ST / E PRAIRIE AVE, St. Louis, MO",,,
0,EICHELBERGER ST / ULENA AVE,St. Louis,MO,"0 EICHELBERGER ST / ULENA AVE, St. Louis, MO",,,
0,S LEONOR K SULLIVAN BLVD / POP,St. Louis,MO,"0 S LEONOR K SULLIVAN BLVD / POP, St. Louis, MO",,,
2152,E ADELAIDE AVE,St. Louis,MO,"2152 E ADELAIDE AVE, St. Louis, MO",,,
0,GASCONADE ST / NEBRASKA AVE,St. Louis,MO,"0 GASCONADE ST / NEBRASKA AVE, St. Louis, MO",,,
0,DEVONSHIRE AVE / MACKLIND AVE,St. Louis,MO,"0 DEVONSHIRE AVE / MACKLIND AVE, St. Louis, MO",,,
0,N 22ND ST / BREMEN AVE,St. Louis,MO,"0 N 22ND ST / BREMEN AVE, St. Louis, MO",,,
0,N 13TH ST / BRANCH ST,St. Louis,MO,"0 N 13TH ST / BRANCH ST, St. Louis, MO",,,
0,DR MARTIN LUTHER KING DR / N T,St. Louis,MO,"0 DR MARTIN LUTHER KING DR / N T, St. Louis, MO",,,
1462,KEALTY LN,St. Louis,MO,"1462 KEALTY LN, St. Louis, MO",,,
0,COTTAGE AVE / N TAYLOR AVE,St. Louis,MO,"0 COTTAGE AVE / N TAYLOR AVE, St. Louis, MO",,,
0,HARRIS AVE / ROSALIE ST,St. Louis,MO,"0 HARRIS AVE / ROSALIE ST, St. Louis, MO",,,
4235,E ASHLAND AVE,St. Louis,MO,"4235 E ASHLAND AVE, St. Louis, MO",,,
0,ALABAMA AVE / LOUGHBOROUGH AVE,St. Louis,MO,"0 ALABAMA AVE / LOUGHBOROUGH AVE, St. Louis, MO",,,
0,KEOKUK ST / PENNSYLVANIA AVE,St. Louis,MO,"0 KEOKUK ST / PENNSYLVANIA AVE, St. Louis, MO",,,
0,CARONDELET BLVD / I 55 SOUTHBO,St. Louis,MO,"0 CARONDELET BLVD / I 55 SOUTHBO, St. Louis, MO",,,
0,CLARA AVE / PAGE BLVD,St. Louis,MO,"0 CLARA AVE / PAGE BLVD, St. Louis, MO",,,
NA,NA,St. Louis,MO,"NA NA, St. Louis, MO",,,
NA,GOODFELLOW,St. Louis,MO,"NA GOODFELLOW, St. Louis, MO",,,
0,N 20TH ST / E GANO AVE,St. Louis,MO,"0 N 20TH ST / E GANO AVE, St. Louis, MO",,,
999,UNKNOWN LOCATION,St. Louis,MO,"999 UNKNOWN LOCATION, St. Louis, MO",,,
0,KOSSUTH AVE / PRAIRIE AVE,St. Louis,MO,"0 KOSSUTH AVE / PRAIRIE AVE, St. Louis, MO",,,
0,ALBERTA ST / S GRAND BLVD,St. Louis,MO,"0 ALBERTA ST / S GRAND BLVD, St. Louis, MO",,,
0,S 14TH ST / CLARK AVE,St. Louis,MO,"0 S 14TH ST / CLARK AVE, St. Louis, MO",,,
0,BIRCHER BLVD / N KINGSHIGHWAY,St. Louis,MO,"0 BIRCHER BLVD / N KINGSHIGHWAY, St. Louis, MO",,,
0,N 20TH ST / HOWARD ST,St. Louis,MO,"0 N 20TH ST / HOWARD ST, St. Louis, MO",,,
0,EICHELBERGER ST / S KINGSHIGHW,St. Louis,MO,"0 EICHELBERGER ST / S KINGSHIGHW, St. Louis, MO",,,
1428,DESOTO AVE,St. Louis,MO,"1428 DESOTO AVE, St. Louis, MO",,,
0,I 55 SOUTHBOUND / POTOMAC ST,St. Louis,MO,"0 I 55 SOUTHBOUND / POTOMAC ST, St. Louis, MO",,,
0,CRITTENDEN ST / TEXAS AVE,St. Louis,MO,"0 CRITTENDEN ST / TEXAS AVE, St. Louis, MO",,,
0,S GRAND BLVD / MAGNOLIA AVE,St. Louis,MO,"0 S GRAND BLVD / MAGNOLIA AVE, St. Louis, MO",,,
0,GRAVOIS AVE / I 44 WESTBOUND,St. Louis,MO,"0 GRAVOIS AVE / I 44 WESTBOUND, St. Louis, MO",,,
0,N FLORISSANT AVE / MADISON ST,St. Louis,MO,"0 N FLORISSANT AVE / MADISON ST, St. Louis, MO",,,
0,MEMORIAL DR / MORGAN ST,St. Louis,MO,"0 MEMORIAL DR / MORGAN ST, St. Louis, MO",,,
0,S BOYLE AVE / MANCHESTER AVE,St. Louis,MO,"0 S BOYLE AVE / MANCHESTER AVE, St. Louis, MO",,,
0,ALASKA AVE / DELOR ST,St. Louis,MO,"0 ALASKA AVE / DELOR ST, St. Louis, MO",,,
923,OFALLON ST,St. Louis,MO,"923 OFALLON ST, St. Louis, MO",,,
0,ETZEL AVE / N SKINKER PKWY,St. Louis,MO,"0 ETZEL AVE / N SKINKER PKWY, St. Louis, MO",,,
2023,E ADELAIDE AVE,St. Louis,MO,"2023 E ADELAIDE AVE, St. Louis, MO",,,
0,DELOR ST / MORGANFORD RD,St. Louis,MO,"0 DELOR ST / MORGANFORD RD, St. Louis, MO",,,
1449,OFALLON ST,St. Louis,MO,"1449 OFALLON ST, St. Louis, MO",,,
0,HALLS FERRY RD / NEWBY ST,St. Louis,MO,"0 HALLS FERRY RD / NEWBY ST, St. Louis, MO",,,
0,LOUISIANA AVE / SIDNEY ST,St. Louis,MO,"0 LOUISIANA AVE / SIDNEY ST, St. Louis, MO",,,
0,LEE AVE / N NEWSTEAD AVE,St. Louis,MO,"0 LEE AVE / N NEWSTEAD AVE, St. Louis, MO",,,
0,GOODFELLOW BLVD / LUCILLE AVE,St. Louis,MO,"0 GOODFELLOW BLVD / LUCILLE AVE, St. Louis, MO",,,
4816,RIVER DES PERES,St. Louis,MO,"4816 RIVER DES PERES, St. Louis, MO",,,
0,BATES ST / VIRGINIA AVE,St. Louis,MO,"0 BATES ST / VIRGINIA AVE, St. Louis, MO",,,
0,ARSENAL ST / I 55 NORTHBOUND,St. Louis,MO,"0 ARSENAL ST / I 55 NORTHBOUND, St. Louis, MO",,,
0,OHIO AVE / SAINT VINCENT AVE,St. Louis,MO,"0 OHIO AVE / SAINT VINCENT AVE, St. Louis, MO",,,
0,DODIER ST / N GRAND BLVD,St. Louis,MO,"0 DODIER ST / N GRAND BLVD, St. Louis, MO",,,
0,FLAD AVE / LAWRENCE ST,St. Louis,MO,"0 FLAD AVE / LAWRENCE ST, St. Louis, MO",,,
0,CHURCH RD / WALL ST,St. Louis,MO,"0 CHURCH RD / WALL ST, St. Louis, MO",,,
0,CLARA AVE / ENRIGHT AVE,St. Louis,MO,"0 CLARA AVE / ENRIGHT AVE, St. Louis, MO",,,
0,AUBERT AVE / ENRIGHT AVE,St. Louis,MO,"0 AUBERT AVE / ENRIGHT AVE, St. Louis, MO",,,
0,HARNEY AVE / MIMIKA AVE,St. Louis,MO,"0 HARNEY AVE / MIMIKA AVE, St. Louis, MO",,,
0,N 20TH ST / E JOHN AVE,St. Louis,MO,"0 N 20TH ST / E JOHN AVE, St. Louis, MO",,,
0,DELMAR BLVD / N KINGSHIGHWAY B,St. Louis,MO,"0 DELMAR BLVD / N KINGSHIGHWAY B, St. Louis, MO",,,
0,MCDONALD AVE / S SPRING AVE,St. Louis,MO,"0 MCDONALD AVE / S SPRING AVE, St. Louis, MO",,,
0,I 44 WESTBOUND / LAFAYETTE AVE,St. Louis,MO,"0 I 44 WESTBOUND / LAFAYETTE AVE, St. Louis, MO",,,
0,BELL AVE / N COMPTON AVE,St. Louis,MO,"0 BELL AVE / N COMPTON AVE, St. Louis, MO",,,
0,FAIR AVE / LEE AVE,St. Louis,MO,"0 FAIR AVE / LEE AVE, St. Louis, MO",,,
0,GLASGOW AVE / THOMAS ST,St. Louis,MO,"0 GLASGOW AVE / THOMAS ST, St. Louis, MO",,,
5721,DEGIVERVILLE AVE,St. Louis,MO,"5721 DEGIVERVILLE AVE, St. Louis, MO",,,
0,N 21ST ST / BREMEN AVE,St. Louis,MO,"0 N 21ST ST / BREMEN AVE, St. Louis, MO",,,
0,LOCUST ST / N TUCKER BLVD,St. Louis,MO,"0 LOCUST ST / N TUCKER BLVD, St. Louis, MO",,,
0,LINDELL BLVD / WEST PINE BLVD,St. Louis,MO,"0 LINDELL BLVD / WEST PINE BLVD, St. Louis, MO",,,
0,RIVERVIEW BLVD / VERONICA AVE,St. Louis,MO,"0 RIVERVIEW BLVD / VERONICA AVE, St. Louis, MO",,,
0,N 10TH ST / CARR ST,St. Louis,MO,"0 N 10TH ST / CARR ST, St. Louis, MO",,,
0,N 13TH ST / LUCAS AVE,St. Louis,MO,"0 N 13TH ST / LUCAS AVE, St. Louis, MO",,,
0,LILLIAN AVE / THRUSH AVE,St. Louis,MO,"0 LILLIAN AVE / THRUSH AVE, St. Louis, MO",,,
5501,DR ML KING,St. Louis,MO,"5501 DR ML KING, St. Louis, MO",,,
0,HARNEY AVE / THRUSH AVE,St. Louis,MO,"0 HARNEY AVE / THRUSH AVE, St. Louis, MO",,,
1510,E DE SOTO AVE,St. Louis,MO,"1510 E DE SOTO AVE, St. Louis, MO",,,
0,N 10TH ST / DR MARTIN LUTHER K,St. Louis,MO,"0 N 10TH ST / DR MARTIN LUTHER K, St. Louis, MO",,,
0,I 44 EASTBOUND / S KINGSHIGHWA,St. Louis,MO,"0 I 44 EASTBOUND / S KINGSHIGHWA, St. Louis, MO",,,
0,BROWN AVE / N KINGSHIGHWAY BLV,St. Louis,MO,"0 BROWN AVE / N KINGSHIGHWAY BLV, St. Louis, MO",,,
0,GOODFELLOW BLVD / WOODLAND AVE,St. Louis,MO,"0 GOODFELLOW BLVD / WOODLAND AVE, St. Louis, MO",,,
0,S 8TH ST / SPRUCE ST,St. Louis,MO,"0 S 8TH ST / SPRUCE ST, St. Louis, MO",,,
2500,S 7TH,St. Louis,MO,"2500 S 7TH, St. Louis, MO",,,
1729,OFALLON ST,St. Louis,MO,"1729 OFALLON ST, St. Louis, MO",,,
4268,E SACRAMENTO AVE,St. Louis,MO,"4268 E SACRAMENTO AVE, St. Louis, MO",,,
0,PLOVER AVE / THEKLA AVE,St. Louis,MO,"0 PLOVER AVE / THEKLA AVE, St. Louis, MO",,,
0,ENRIGHT AVE / N SARAH ST,St. Louis,MO,"0 ENRIGHT AVE / N SARAH ST, St. Louis, MO",,,
0,GUSTINE AVE / GUSTINE TER,St. Louis,MO,"0 GUSTINE AVE / GUSTINE TER, St. Louis, MO",,,
0,PARK AVE / S TUCKER BLVD,St. Louis,MO,"0 PARK AVE / S TUCKER BLVD, St. Louis, MO",,,
0,CALIFORNIA AVE / SAINT VINCENT,St. Louis,MO,"0 CALIFORNIA AVE / SAINT VINCENT, St. Louis, MO",,,
0,N 21ST ST / ANGELICA ST,St. Louis,MO,"0 N 21ST ST / ANGELICA ST, St. Louis, MO",,,
0,REBER PL / SUBLETTE AVE,St. Louis,MO,"0 REBER PL / SUBLETTE AVE, St. Louis, MO",,,
0,KENNERLY AVE / WHITTIER ST,St. Louis,MO,"0 KENNERLY AVE / WHITTIER ST, St. Louis, MO",,,
0,ORIOLE AVE / THEODORE AVE,St. Louis,MO,"0 ORIOLE AVE / THEODORE AVE, St. Louis, MO",,,
3800,N PRAIRIE AVE,St. Louis,MO,"3800 N PRAIRIE AVE, St. Louis, MO",,,
0,N 6TH ST / WASHINGTON AVE,St. Louis,MO,"0 N 6TH ST / WASHINGTON AVE, St. Louis, MO",,,
0,BELL AVE / N CARDINAL AVE,St. Louis,MO,"0 BELL AVE / N CARDINAL AVE, St. Louis, MO",,,
0,HWY 270 @ CHAIN OF ROCKS,St. Louis,MO,"0 HWY 270 @ CHAIN OF ROCKS, St. Louis, MO",,,
0,MCPHERSON AVE / WALTON AVE,St. Louis,MO,"0 MCPHERSON AVE / WALTON AVE, St. Louis, MO",,,
5515,VERMONT,St. Louis,MO,"5515 VERMONT, St. Louis, MO",,,
0,OREGON AVE / OSCEOLA ST,St. Louis,MO,"0 OREGON AVE / OSCEOLA ST, St. Louis, MO",,,
0,GIMBLIN ST / HALLS FERRY RD,St. Louis,MO,"0 GIMBLIN ST / HALLS FERRY RD, St. Louis, MO",,,
700,OFALLON ST,St. Louis,MO,"700 OFALLON ST, St. Louis, MO",,,
0,ACADEMY AVE / CABANNE AVE,St. Louis,MO,"0 ACADEMY AVE / CABANNE AVE, St. Louis, MO",,,
0,S GRAND BLVD / PESTALOZZI ST,St. Louis,MO,"0 S GRAND BLVD / PESTALOZZI ST, St. Louis, MO",,,
0,BURD AVE / DR MARTIN LUTHER KI,St. Louis,MO,"0 BURD AVE / DR MARTIN LUTHER KI, St. Louis, MO",,,
0,KOSSUTH AVE / PECK ST,St. Louis,MO,"0 KOSSUTH AVE / PECK ST, St. Louis, MO",,,
0,S 7TH ST / GEYER AVE,St. Louis,MO,"0 S 7TH ST / GEYER AVE, St. Louis, MO",,,
0,N EUCLID AVE / LINDELL BLVD,St. Louis,MO,"0 N EUCLID AVE / LINDELL BLVD, St. Louis, MO",,,
0,CHOUTEAU AVE / S LEONOR K SULL,St. Louis,MO,"0 CHOUTEAU AVE / S LEONOR K SULL, St. Louis, MO",,,
0,MAPLE AVE / UNION BLVD,St. Louis,MO,"0 MAPLE AVE / UNION BLVD, St. Louis, MO",,,
0,I 64 WESTBOUND / S JEFFERSON A,St. Louis,MO,"0 I 64 WESTBOUND / S JEFFERSON A, St. Louis, MO",,,
0,N BROADWAY / E PRAIRIE AVE,St. Louis,MO,"0 N BROADWAY / E PRAIRIE AVE, St. Louis, MO",,,
200,S LENOR K SULLIVAN BLVD,St. Louis,MO,"200 S LENOR K SULLIVAN BLVD, St. Louis, MO",,,
0,DELOR ST / I 55 NORTHBOUND,St. Louis,MO,"0 DELOR ST / I 55 NORTHBOUND, St. Louis, MO",,,
0,I 55 SOUTHBOUND / I 70 EASTBOU,St. Louis,MO,"0 I 55 SOUTHBOUND / I 70 EASTBOU, St. Louis, MO",,,
5735,DEGIVERVILLE AVE,St. Louis,MO,"5735 DEGIVERVILLE AVE, St. Louis, MO",,,
4127,W PENROSE ST,St. Louis,MO,"4127 W PENROSE ST, St. Louis, MO",,,
0,MOUNT PLEASANT ST / PENNSYLVAN,St. Louis,MO,"0 MOUNT PLEASANT ST / PENNSYLVAN, St. Louis, MO",,,
0,GUSTAV AVE / NASSAU DR,St. Louis,MO,"0 GUSTAV AVE / NASSAU DR, St. Louis, MO",,,
0,KENNERLY AVE / N NEWSTEAD AVE,St. Louis,MO,"0 KENNERLY AVE / N NEWSTEAD AVE, St. Louis, MO",,,
0,N BROADWAY / E GRAND AVE,St. Louis,MO,"0 N BROADWAY / E GRAND AVE, St. Louis, MO",,,
0,LAUREL ST / WESTMINSTER PL,St. Louis,MO,"0 LAUREL ST / WESTMINSTER PL, St. Louis, MO",,,
1805,OFALLON ST,St. Louis,MO,"1805 OFALLON ST, St. Louis, MO",,,
0,HAMPTON AVE / VICTORIA AVE,St. Louis,MO,"0 HAMPTON AVE / VICTORIA AVE, St. Louis, MO",,,
0,BACON ST / N MARKET ST,St. Louis,MO,"0 BACON ST / N MARKET ST, St. Louis, MO",,,
0,DES PERES AVE / WESTMINSTER PL,St. Louis,MO,"0 DES PERES AVE / WESTMINSTER PL, St. Louis, MO",,,
0,SACRAMENTO AVE / SHREVE AVE,St. Louis,MO,"0 SACRAMENTO AVE / SHREVE AVE, St. Louis, MO",,,
0,N BROADWAY / N MARKET ST,St. Louis,MO,"0 N BROADWAY / N MARKET ST, St. Louis, MO",,,
0,SHENANDOAH AVE / TEXAS AVE,St. Louis,MO,"0 SHENANDOAH AVE / TEXAS AVE, St. Louis, MO",,,
0,CLARENCE AVE / LEE AVE,St. Louis,MO,"0 CLARENCE AVE / LEE AVE, St. Louis, MO",,,
2034,E OBEAR AVE,St. Louis,MO,"2034 E OBEAR AVE, St. Louis, MO",,,
0,LABADIE AVE / WHITTIER ST,St. Louis,MO,"0 LABADIE AVE / WHITTIER ST, St. Louis, MO",,,
0,EXIT 290 / I 44 EASTBOUND,St. Louis,MO,"0 EXIT 290 / I 44 EASTBOUND, St. Louis, MO",,,
0,N BROADWAY / E TAYLOR AVE,St. Louis,MO,"0 N BROADWAY / E TAYLOR AVE, St. Louis, MO",,,
0,PAGE BLVD / WALTON AVE,St. Louis,MO,"0 PAGE BLVD / WALTON AVE, St. Louis, MO",,,
0,CHIPPEWA ST / MORGANFORD RD,St. Louis,MO,"0 CHIPPEWA ST / MORGANFORD RD, St. Louis, MO",,,
0,ASHLAND AVE / WARNE AVE,St. Louis,MO,"0 ASHLAND AVE / WARNE AVE, St. Louis, MO",,,
0,N KINGSHIGHWAY BLVD / THEKLA A,St. Louis,MO,"0 N KINGSHIGHWAY BLVD / THEKLA A, St. Louis, MO",,,
0,S GRAND BLVD / MONTANA ST,St. Louis,MO,"0 S GRAND BLVD / MONTANA ST, St. Louis, MO",,,
0,LOCUST ST / N THERESA AVE,St. Louis,MO,"0 LOCUST ST / N THERESA AVE, St. Louis, MO",,,
0,KEOKUK ST / MINNESOTA AVE,St. Louis,MO,"0 KEOKUK ST / MINNESOTA AVE, St. Louis, MO",,,
0,W FLORISSANT AVE / SUMMIT PL,St. Louis,MO,"0 W FLORISSANT AVE / SUMMIT PL, St. Louis, MO",,,
0,W FLORISSANT AVE / THRUSH AVE,St. Louis,MO,"0 W FLORISSANT AVE / THRUSH AVE, St. Louis, MO",,,
0,DELOR ST / RIDGEWOOD AVE,St. Louis,MO,"0 DELOR ST / RIDGEWOOD AVE, St. Louis, MO",,,
0,OBEAR AVE / PENROSE ST,St. Louis,MO,"0 OBEAR AVE / PENROSE ST, St. Louis, MO",,,
0,S BROADWAY / COURTOIS ST,St. Louis,MO,"0 S BROADWAY / COURTOIS ST, St. Louis, MO",,,
